city,timestamp,temperature,season
New York,2010-06-04,26.465362366493405,summer
New York,2010-06-05,21.42824290986816,summer
New York,2010-06-06,34.328872555723784,summer
New York,2010-06-07,27.36916460455894,summer
New York,2010-06-08,19.043482513986756,summer
New York,2010-06-09,28.28276804316915,summer
New York,2010-06-10,20.126591648863393,summer
New York,2010-06-11,28.93542301871226,summer
New York,2010-06-12,30.79297789503702,summer
New York,2010-06-13,20.89658840824145,summer
New York,2010-06-14,29.81688064622161,summer
New York,2010-06-15,27.06390463468249,summer
New York,2010-06-16,29.11030079997245,summer
New York,2010-06-17,34.48396491326974,summer
New York,2010-06-18,23.773059419985646,summer
New York,2010-06-19,21.23131917821255,summer
New York,2010-06-20,20.552427851872384,summer
New York,2010-06-21,20.920948575172808,summer
New York,2010-06-22,24.614491452929478,summer
New York,2010-06-23,26.70575987408322,summer
New York,2010-06-24,26.383453996650097,summer
New York,2010-06-25,29.13591624518012,summer
New York,2010-06-26,25.065009459389536,summer
New York,2010-06-27,32.26767038578659,summer
New York,2010-06-28,23.67671583381022,summer
New York,2010-06-29,38.600845832948096,summer
New York,2010-06-30,28.12833673882503,summer
New York,2010-07-01,20.714212217918586,summer
New York,2010-07-02,19.64553750969444,summer
New York,2010-07-03,27.412362076215928,summer
New York,2010-07-04,23.882686073370746,summer
New York,2010-07-05,28.57000247046046,summer
New York,2010-07-06,27.366188122867726,summer
New York,2010-07-07,24.635855436715637,summer
New York,2010-07-08,20.766031409657977,summer
New York,2010-07-09,17.425763876570677,summer
New York,2010-07-10,22.767425239664895,summer
New York,2010-07-11,29.28199397161736,summer
New York,2010-07-12,26.07046872065102,summer
New York,2010-07-13,18.771306106440058,summer
New York,2010-07-14,25.86590462925591,summer
New York,2010-07-15,26.926586898644185,summer
New York,2010-07-16,20.580712818994336,summer
New York,2010-07-17,25.76862552972764,summer
New York,2010-07-18,25.29104359223,summer
New York,2010-07-19,19.285148510846884,summer
New York,2010-07-20,26.788936801741418,summer
New York,2010-07-21,27.80392263184117,summer
New York,2010-07-22,30.415256215876383,summer
New York,2010-07-23,30.269010260174515,summer
New York,2010-07-24,18.111653160214544,summer
New York,2010-07-25,20.310874800424386,summer
New York,2010-07-26,27.5751763360433,summer
New York,2010-07-27,27.568929754561044,summer
New York,2010-07-28,27.575238431530238,summer
New York,2010-07-29,44.26365745327361,summer
New York,2010-07-30,27.854452553465833,summer
New York,2010-07-31,30.677828200902994,summer
New York,2010-08-01,29.770008817466014,summer
New York,2010-08-02,28.25695625652899,summer
New York,2010-08-03,23.42365377679827,summer
New York,2010-08-04,28.794846102466337,summer
New York,2010-08-05,21.13587392731214,summer
New York,2010-08-06,23.815906966299956,summer
New York,2010-08-07,22.573182260854484,summer
New York,2010-08-08,25.409370696931614,summer
New York,2010-08-09,36.573292833367546,summer
New York,2010-08-10,15.66367403704126,summer
New York,2010-08-11,28.43130095187257,summer
New York,2010-08-12,16.936420644051744,summer
New York,2010-08-13,22.640340671052833,summer
New York,2010-08-14,30.444752984836832,summer
New York,2010-08-15,25.321400095477316,summer
New York,2010-08-16,19.61127611035347,summer
New York,2010-08-17,21.42348145370016,summer
New York,2010-08-18,28.39798874467338,summer
New York,2010-08-19,21.34816684141432,summer
New York,2010-08-20,26.082292947909874,summer
New York,2010-08-21,25.22785919951907,summer
New York,2010-08-22,21.741998261970913,summer
New York,2010-08-23,35.719720446626624,summer
New York,2010-08-24,28.169595111590056,summer
New York,2010-08-25,14.874287066711965,summer
New York,2010-08-26,25.93227157384714,summer
New York,2010-08-27,21.69106767615806,summer
New York,2010-08-28,29.26216667398112,summer
New York,2010-08-29,21.037396307836495,summer
New York,2010-08-30,24.426317792665504,summer
New York,2010-08-31,27.524936394902287,summer
New York,2010-09-01,19.328775970850607,autumn
New York,2010-09-02,8.998517964721119,autumn
New York,2010-09-03,13.327493820795258,autumn
New York,2010-09-04,12.62527344419522,autumn
New York,2010-09-05,11.73335383713144,autumn
New York,2010-09-06,23.827271201405484,autumn
New York,2010-09-07,17.024908554804778,autumn
New York,2010-09-08,8.695580228324774,autumn
New York,2010-09-09,19.58930973527388,autumn
New York,2010-09-10,25.610780985063165,autumn
New York,2010-09-11,20.162326302755734,autumn
New York,2010-09-12,7.403150170229933,autumn
New York,2010-09-13,12.578829635668743,autumn
New York,2010-09-14,21.334555745933113,autumn
New York,2010-09-15,11.461652671906096,autumn
New York,2010-09-16,17.219097140731144,autumn
New York,2010-09-17,18.873170267146683,autumn
New York,2010-09-18,10.365347642109585,autumn
New York,2010-09-19,14.702373219691,autumn
New York,2010-09-20,-1.2063367003453642,autumn
New York,2010-09-21,9.878061793328552,autumn
New York,2010-09-22,13.737159243034199,autumn
New York,2010-09-23,8.761084090175753,autumn
New York,2010-09-24,23.162056519658176,autumn
New York,2010-09-25,7.849293110196837,autumn
New York,2010-09-26,12.79977756651508,autumn
New York,2010-09-27,15.653702886430457,autumn
New York,2010-09-28,22.206366445330577,autumn
New York,2010-09-29,7.8206892441028035,autumn
New York,2010-09-30,20.815818760774796,autumn
New York,2010-10-01,15.051165305097935,autumn
New York,2010-10-02,10.092456744760245,autumn
New York,2010-10-03,17.310517371316354,autumn
New York,2010-10-04,15.995298477867351,autumn
New York,2010-10-05,11.998915614206027,autumn
New York,2010-10-06,15.349010424950094,autumn
New York,2010-10-07,13.0734320156912,autumn
New York,2010-10-08,15.56758672625624,autumn
New York,2010-10-09,18.310653372605234,autumn
New York,2010-10-10,22.93008408072676,autumn
New York,2010-10-11,8.810922505865754,autumn
New York,2010-10-12,25.665166873281333,autumn
New York,2010-10-13,5.239561002387491,autumn
New York,2010-10-14,14.241074524822084,autumn
New York,2010-10-15,17.941586032422883,autumn
New York,2010-10-16,16.404959338675162,autumn
New York,2010-10-17,11.886502400897031,autumn
New York,2010-10-18,13.959388748213623,autumn
New York,2010-10-19,12.534995326705836,autumn
New York,2010-10-20,12.053176215278942,autumn
New York,2010-10-21,19.248010485105123,autumn
New York,2010-10-22,16.785077429825236,autumn
New York,2010-10-23,11.53545202369673,autumn
New York,2010-10-24,19.497999377166252,autumn
New York,2010-10-25,16.536497604383047,autumn
New York,2010-10-26,19.0643105941948,autumn
New York,2010-10-27,18.14814420961806,autumn
New York,2010-10-28,10.855024945389639,autumn
New York,2010-10-29,12.199094799015153,autumn
New York,2010-10-30,18.736468025616308,autumn
New York,2010-10-31,18.051851327167324,autumn
New York,2010-11-01,14.895492030179259,autumn
New York,2010-11-02,15.58663691654391,autumn
New York,2010-11-03,21.388324478942124,autumn
New York,2010-11-04,12.042143055820851,autumn
New York,2010-11-05,17.735486905850188,autumn
New York,2010-11-06,13.98903673783053,autumn
New York,2010-11-07,13.911593983863899,autumn
New York,2010-11-08,20.49388425993595,autumn
New York,2010-11-09,19.12708174494015,autumn
New York,2010-11-10,19.067548180003193,autumn
New York,2010-11-11,21.527394035771646,autumn
New York,2010-11-12,15.105019208163796,autumn
New York,2010-11-13,18.40976485647482,autumn
New York,2010-11-14,13.44866621703272,autumn
New York,2010-11-15,16.62083176244221,autumn
New York,2010-11-16,14.349284728161576,autumn
New York,2010-11-17,15.484979824963592,autumn
New York,2010-11-18,17.97578512718457,autumn
New York,2010-11-19,10.908896583832638,autumn
New York,2010-11-20,25.461936378427303,autumn
New York,2010-11-21,9.96991309250149,autumn
New York,2010-11-22,8.92905693606134,autumn
New York,2010-11-23,20.790554367500338,autumn
New York,2010-11-24,18.95831346981468,autumn
New York,2010-11-25,18.120599085260775,autumn
New York,2010-11-26,18.1417275463214,autumn
New York,2010-11-27,14.938766135765427,autumn
New York,2010-11-28,10.513728142570843,autumn
New York,2010-11-29,15.379022790968632,autumn
New York,2010-11-30,11.614191442439441,autumn
New York,2010-12-01,4.875598667088756,winter
New York,2010-12-02,-0.7352869075106933,winter
New York,2010-12-03,-4.127485983962558,winter
New York,2010-12-04,-1.606929208264967,winter
New York,2010-12-05,2.0646572713781217,winter
New York,2010-12-06,-2.8186227640198736,winter
New York,2010-12-07,-4.111101977832157,winter
New York,2010-12-08,1.2184360574595616,winter
New York,2010-12-09,1.2248328555436139,winter
New York,2010-12-10,-2.534715876855649,winter
New York,2010-12-11,-2.355191528091614,winter
New York,2010-12-12,1.1602496867881815,winter
New York,2010-12-13,-7.240421707486621,winter
New York,2010-12-14,-7.037318871882777,winter
New York,2010-12-15,-3.59222110626218,winter
New York,2010-12-16,-1.0672357585592362,winter
New York,2010-12-17,1.554537827990023,winter
New York,2010-12-18,7.37678108474776,winter
New York,2010-12-19,4.288298116010097,winter
New York,2010-12-20,-0.7996926498171355,winter
New York,2010-12-21,-0.09508103951344415,winter
New York,2010-12-22,-5.012646823189044,winter
New York,2010-12-23,-0.09256567996194966,winter
New York,2010-12-24,-1.4432931946006917,winter
New York,2010-12-25,1.6135928016904475,winter
New York,2010-12-26,-4.136154717761615,winter
New York,2010-12-27,2.5967325712058615,winter
New York,2010-12-28,7.6636945650128885,winter
New York,2010-12-29,-0.543800742284288,winter
New York,2010-12-30,2.008558610494707,winter
New York,2010-12-31,3.4507199585555623,winter
New York,2011-01-01,-2.0061023594291814,winter
New York,2011-01-02,1.1204624090520838,winter
New York,2011-01-03,0.0629620039089743,winter
New York,2011-01-04,0.4883804927441586,winter
New York,2011-01-05,-3.8650489192773323,winter
New York,2011-01-06,0.12255087129471356,winter
New York,2011-01-07,2.4899914562272487,winter
New York,2011-01-08,7.255718038975209,winter
New York,2011-01-09,4.796354130426034,winter
New York,2011-01-10,10.765912287557782,winter
New York,2011-01-11,-3.8367378144402475,winter
New York,2011-01-12,4.361603183603391,winter
New York,2011-01-13,0.9167100286917587,winter
New York,2011-01-14,10.949014666088361,winter
New York,2011-01-15,-4.041491426775758,winter
New York,2011-01-16,-4.19860921090388,winter
New York,2011-01-17,-2.9969632272201108,winter
New York,2011-01-18,-10.619478621549035,winter
New York,2011-01-19,-2.628775108403805,winter
New York,2011-01-20,-3.79566330776849,winter
New York,2011-01-21,0.7519689323810381,winter
New York,2011-01-22,1.7087798788857973,winter
New York,2011-01-23,9.380854196079431,winter
New York,2011-01-24,4.752119190930252,winter
New York,2011-01-25,-2.8845182783120156,winter
New York,2011-01-26,-4.492073356741789,winter
New York,2011-01-27,2.4595958575325287,winter
New York,2011-01-28,-6.601166035103211,winter
New York,2011-01-29,9.157293829271769,winter
New York,2011-01-30,5.897200603606435,winter
New York,2011-01-31,-2.345878260523524,winter
New York,2011-02-01,-8.565672645454388,winter
New York,2011-02-02,6.769361870827064,winter
New York,2011-02-03,-0.5726992262630894,winter
New York,2011-02-04,6.189081559867309,winter
New York,2011-02-05,-7.9721382939718355,winter
New York,2011-02-06,-2.9968751147688644,winter
New York,2011-02-07,0.02621849859091583,winter
New York,2011-02-08,0.23490296882371028,winter
New York,2011-02-09,-2.2503273573962184,winter
New York,2011-02-10,3.1142496617374937,winter
New York,2011-02-11,-5.338102146912972,winter
New York,2011-02-12,-0.7118974251064675,winter
New York,2011-02-13,0.6014781585594943,winter
New York,2011-02-14,2.572194170293745,winter
New York,2011-02-15,3.5580743904444487,winter
New York,2011-02-16,-5.623210459189346,winter
New York,2011-02-17,-7.670570853678111,winter
New York,2011-02-18,6.388384109492545,winter
New York,2011-02-19,1.6615700598979584,winter
New York,2011-02-20,-3.742432682782768,winter
New York,2011-02-21,7.755759877612615,winter
New York,2011-02-22,0.5783731714642933,winter
New York,2011-02-23,5.896485920319132,winter
New York,2011-02-24,0.3375924070505448,winter
New York,2011-02-25,10.303739624409936,winter
New York,2011-02-26,8.776704212216021,winter
New York,2011-02-27,-1.2448207423953674,winter
New York,2011-02-28,4.857854754771777,winter
New York,2011-03-01,13.226879747925738,spring
New York,2011-03-02,16.843157787661745,spring
New York,2011-03-03,5.175382697099478,spring
New York,2011-03-04,13.430257299992196,spring
New York,2011-03-05,15.29212243424794,spring
New York,2011-03-06,1.2063025678844284,spring
New York,2011-03-07,4.083707436671125,spring
New York,2011-03-08,-0.19616088880050242,spring
New York,2011-03-09,8.652965827777212,spring
New York,2011-03-10,13.58771127897981,spring
New York,2011-03-11,17.51178526048014,spring
New York,2011-03-12,10.370473902098876,spring
New York,2011-03-13,18.143077727856458,spring
New York,2011-03-14,3.099492708925543,spring
New York,2011-03-15,1.483087803224226,spring
New York,2011-03-16,9.722261505516906,spring
New York,2011-03-17,11.920327244696537,spring
New York,2011-03-18,9.836526259529535,spring
New York,2011-03-19,-0.33721050019938303,spring
New York,2011-03-20,9.554399802436057,spring
New York,2011-03-21,3.4776524974757344,spring
New York,2011-03-22,13.348362744150192,spring
New York,2011-03-23,11.832991230484241,spring
New York,2011-03-24,5.300601068363224,spring
New York,2011-03-25,7.430665413316532,spring
New York,2011-03-26,4.703932390555242,spring
New York,2011-03-27,9.68660451363414,spring
New York,2011-03-28,14.775711602506192,spring
New York,2011-03-29,5.071369768322281,spring
New York,2011-03-30,12.520232577589223,spring
New York,2011-03-31,7.348711908137796,spring
New York,2011-04-01,6.035635838688279,spring
New York,2011-04-02,9.46484820022721,spring
New York,2011-04-03,4.82378838790313,spring
New York,2011-04-04,7.23175347326409,spring
New York,2011-04-05,4.010610537055758,spring
New York,2011-04-06,19.823625664581947,spring
New York,2011-04-07,10.176317759858643,spring
New York,2011-04-08,6.5013724600370715,spring
New York,2011-04-09,11.06989955367111,spring
New York,2011-04-10,9.438359751545851,spring
New York,2011-04-11,8.895152002333885,spring
New York,2011-04-12,13.070833500217127,spring
New York,2011-04-13,13.787538550236526,spring
New York,2011-04-14,7.347494261947363,spring
New York,2011-04-15,7.1209087967766,spring
New York,2011-04-16,8.62474151424178,spring
New York,2011-04-17,-1.5096058236779246,spring
New York,2011-04-18,2.424044689007239,spring
New York,2011-04-19,16.834371337222624,spring
New York,2011-04-20,18.224838567506417,spring
New York,2011-04-21,8.754819802218108,spring
New York,2011-04-22,12.882784815278832,spring
New York,2011-04-23,11.55625077271768,spring
New York,2011-04-24,25.39440404227619,spring
New York,2011-04-25,15.597874557172883,spring
New York,2011-04-26,9.360412042596167,spring
New York,2011-04-27,5.2222977969978714,spring
New York,2011-04-28,1.9677683987121384,spring
New York,2011-04-29,11.017318179336115,spring
New York,2011-04-30,6.218246273578483,spring
New York,2011-05-01,2.888731452011629,spring
New York,2011-05-02,6.767135578787367,spring
New York,2011-05-03,4.592259981928025,spring
New York,2011-05-04,18.435708175362823,spring
New York,2011-05-05,14.408198784747253,spring
New York,2011-05-06,9.960136793416913,spring
New York,2011-05-07,17.39972069445013,spring
New York,2011-05-08,10.386841538238091,spring
New York,2011-05-09,5.693578993358682,spring
New York,2011-05-10,17.615620386348287,spring
New York,2011-05-11,12.694550218423293,spring
New York,2011-05-12,4.813769228367718,spring
New York,2011-05-13,9.048306609581958,spring
New York,2011-05-14,5.621908733076214,spring
New York,2011-05-15,3.0860013451783193,spring
New York,2011-05-16,14.630887737658206,spring
New York,2011-05-17,19.547083202350652,spring
New York,2011-05-18,3.0071621309042937,spring
New York,2011-05-19,12.814846183452854,spring
New York,2011-05-20,6.746787154390866,spring
New York,2011-05-21,7.5643730811765195,spring
New York,2011-05-22,7.038030378805654,spring
New York,2011-05-23,5.68004615160092,spring
New York,2011-05-24,10.242608139724135,spring
New York,2011-05-25,5.845249417944811,spring
New York,2011-05-26,11.352284128899194,spring
New York,2011-05-27,9.748809452754315,spring
New York,2011-05-28,8.805259765667952,spring
New York,2011-05-29,5.46218168979201,spring
New York,2011-05-30,7.116143347158337,spring
New York,2011-05-31,13.77695612912878,spring
New York,2011-06-01,27.504585938121902,summer
New York,2011-06-02,20.112223776007244,summer
New York,2011-06-03,25.49666152714613,summer
New York,2011-06-04,28.756935616858947,summer
New York,2011-06-05,16.652973594393142,summer
New York,2011-06-06,27.716800961899676,summer
New York,2011-06-07,21.686881205270765,summer
New York,2011-06-08,27.852993342965796,summer
New York,2011-06-09,21.183704217287417,summer
New York,2011-06-10,15.975589496677404,summer
New York,2011-06-11,16.862287810584185,summer
New York,2011-06-12,25.24042473330691,summer
New York,2011-06-13,26.29861250860741,summer
New York,2011-06-14,20.478416874477958,summer
New York,2011-06-15,28.19296229388687,summer
New York,2011-06-16,16.6923996886552,summer
New York,2011-06-17,24.66960100676342,summer
New York,2011-06-18,18.944919001187717,summer
New York,2011-06-19,21.740819460989204,summer
New York,2011-06-20,25.23699335658207,summer
New York,2011-06-21,20.69793317358024,summer
New York,2011-06-22,23.077222278850872,summer
New York,2011-06-23,30.0314640460722,summer
New York,2011-06-24,22.115540652384254,summer
New York,2011-06-25,29.17846056032571,summer
New York,2011-06-26,19.351465726711908,summer
New York,2011-06-27,27.649020889576413,summer
New York,2011-06-28,32.207843103289505,summer
New York,2011-06-29,12.641777499363553,summer
New York,2011-06-30,21.015523722647615,summer
New York,2011-07-01,27.8853606359027,summer
New York,2011-07-02,23.984773069785035,summer
New York,2011-07-03,26.855729366856544,summer
New York,2011-07-04,21.980074066420897,summer
New York,2011-07-05,25.4329489373645,summer
New York,2011-07-06,24.221613823039604,summer
New York,2011-07-07,30.838910308299035,summer
New York,2011-07-08,26.272104216506065,summer
New York,2011-07-09,26.68801331037601,summer
New York,2011-07-10,22.940615169387662,summer
New York,2011-07-11,22.561968879637533,summer
New York,2011-07-12,22.837209060901895,summer
New York,2011-07-13,26.972260711891483,summer
New York,2011-07-14,22.895077595898684,summer
New York,2011-07-15,26.448874284482066,summer
New York,2011-07-16,35.37700399322719,summer
New York,2011-07-17,29.355623517158463,summer
New York,2011-07-18,23.369882339160796,summer
New York,2011-07-19,31.006069610819722,summer
New York,2011-07-20,22.959623134892244,summer
New York,2011-07-21,14.80937732411073,summer
New York,2011-07-22,19.95956844541298,summer
New York,2011-07-23,15.646040394870722,summer
New York,2011-07-24,23.24243257979346,summer
New York,2011-07-25,25.092091895947757,summer
New York,2011-07-26,33.382186561376415,summer
New York,2011-07-27,26.634636868820813,summer
New York,2011-07-28,23.90449735595568,summer
New York,2011-07-29,29.147027905917447,summer
New York,2011-07-30,13.944323454960575,summer
New York,2011-07-31,26.178072790542828,summer
New York,2011-08-01,28.854325969434832,summer
New York,2011-08-02,17.607068771100792,summer
New York,2011-08-03,30.718770216034645,summer
New York,2011-08-04,26.69248203747207,summer
New York,2011-08-05,22.923560430495993,summer
New York,2011-08-06,28.163909330531425,summer
New York,2011-08-07,36.35346428902198,summer
New York,2011-08-08,25.909331275292477,summer
New York,2011-08-09,26.24110293150168,summer
New York,2011-08-10,22.70319550229878,summer
New York,2011-08-11,20.75077815267604,summer
New York,2011-08-12,29.151679082721227,summer
New York,2011-08-13,20.719580870455665,summer
New York,2011-08-14,25.357831186096963,summer
New York,2011-08-15,22.611712766174417,summer
New York,2011-08-16,27.39489912873196,summer
New York,2011-08-17,26.66831052643474,summer
New York,2011-08-18,30.187699721289498,summer
New York,2011-08-19,22.449918005726264,summer
New York,2011-08-20,23.650625323533145,summer
New York,2011-08-21,20.106181421088465,summer
New York,2011-08-22,22.77853369961944,summer
New York,2011-08-23,26.88650246522426,summer
New York,2011-08-24,28.78494308322676,summer
New York,2011-08-25,20.389173379111874,summer
New York,2011-08-26,29.3480296005283,summer
New York,2011-08-27,31.778189294024756,summer
New York,2011-08-28,27.067174516118506,summer
New York,2011-08-29,34.38397906279033,summer
New York,2011-08-30,21.131054004482134,summer
New York,2011-08-31,18.776726483442914,summer
New York,2011-09-01,6.106398755478606,autumn
New York,2011-09-02,22.480221557445915,autumn
New York,2011-09-03,18.27182828177029,autumn
New York,2011-09-04,14.722076645447725,autumn
New York,2011-09-05,16.399843131599102,autumn
New York,2011-09-06,9.372554763508116,autumn
New York,2011-09-07,27.22875989808413,autumn
New York,2011-09-08,15.646105909876137,autumn
New York,2011-09-09,15.546973973024464,autumn
New York,2011-09-10,18.62883311949346,autumn
New York,2011-09-11,17.405046158683568,autumn
New York,2011-09-12,16.119420121395656,autumn
New York,2011-09-13,11.047627722773441,autumn
New York,2011-09-14,17.357341785679978,autumn
New York,2011-09-15,24.41012248237517,autumn
New York,2011-09-16,21.727100230774887,autumn
New York,2011-09-17,22.965933133196984,autumn
New York,2011-09-18,12.443921617844074,autumn
New York,2011-09-19,10.051975898707095,autumn
New York,2011-09-20,14.37106539950176,autumn
New York,2011-09-21,15.278624561443474,autumn
New York,2011-09-22,20.470957592354743,autumn
New York,2011-09-23,6.537676851425903,autumn
New York,2011-09-24,22.64775159730307,autumn
New York,2011-09-25,14.209960507105054,autumn
New York,2011-09-26,12.8655946502629,autumn
New York,2011-09-27,9.939478123699162,autumn
New York,2011-09-28,6.725716640671154,autumn
New York,2011-09-29,19.115852919809573,autumn
New York,2011-09-30,15.366589835942019,autumn
New York,2011-10-01,8.55019550129473,autumn
New York,2011-10-02,8.52460613968192,autumn
New York,2011-10-03,13.321076503549358,autumn
New York,2011-10-04,23.345107626446964,autumn
New York,2011-10-05,13.702043243181976,autumn
New York,2011-10-06,7.4842852344094695,autumn
New York,2011-10-07,13.771284679570279,autumn
New York,2011-10-08,13.636382151261648,autumn
New York,2011-10-09,1.5155667852921422,autumn
New York,2011-10-10,14.728525667410938,autumn
New York,2011-10-11,13.84532734895661,autumn
New York,2011-10-12,18.48103182406709,autumn
